site,sigma_threshold,site_identifier,pct_zeroed,top1_accuracy,top5_accuracy,baseline_top1,baseline_top5,seed,is_random,granularity,ablation_mode,cls_entropy,patch_entropy,baseline_cls_entropy,baseline_patch_entropy
post_layernorm_1,6.0,blocks.9/post_layernorm_1,0.0012816983710547127,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.0/post_layernorm_1,0.012375281083762592,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.1/post_layernorm_1,0.0016866078723392546,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.10/post_layernorm_1,0.0013572260096734773,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.11/post_layernorm_1,0.0012589700847335742,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.2/post_layernorm_1,0.0008462819895172855,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.3/post_layernorm_1,0.0028314082693118637,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.4/post_layernorm_1,0.002770473749287959,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.5/post_layernorm_1,0.0019597831202595455,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.6/post_layernorm_1,0.002127161564822297,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.7/post_layernorm_1,0.0025575198743840273,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.8/post_layernorm_1,0.001985456442770139,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.9/post_layernorm_1,0.0012816983710547127,85.036,97.51,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.0/post_layernorm_2,0.5327411750426797,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.1/post_layernorm_2,0.4493666242908143,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.10/post_layernorm_2,0.3379211870029264,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.11/post_layernorm_2,0.8106975625042835,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.2/post_layernorm_2,0.3558408357905667,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.3/post_layernorm_2,0.38576988093054776,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.4/post_layernorm_2,0.42224389425290704,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.5/post_layernorm_2,0.42768593852544,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.6/post_layernorm_2,0.4357780933694538,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.7/post_layernorm_2,0.409121723021464,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.8/post_layernorm_2,0.4034738026885673,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.9/post_layernorm_2,0.3690964579844223,82.466,96.304,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.0/post_layernorm_2,0.5327411750426797,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.1/post_layernorm_2,0.4493666242908143,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.10/post_layernorm_2,0.3379211870029264,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.11/post_layernorm_2,0.8106975625042835,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.2/post_layernorm_2,0.3558408357905667,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.3/post_layernorm_2,0.38576988093054776,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.4/post_layernorm_2,0.42224389425290704,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.5/post_layernorm_2,0.42768593852544,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.6/post_layernorm_2,0.4357780933694538,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.7/post_layernorm_2,0.409121723021464,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.8/post_layernorm_2,0.4034738026885673,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,3.0,blocks.9/post_layernorm_2,0.3690964579844223,85.018,97.474,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.0/post_layernorm_2,0.05760322345922108,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.1/post_layernorm_2,0.02969049765361304,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.10/post_layernorm_2,0.010019159431660386,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.11/post_layernorm_2,0.05269959240200837,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.2/post_layernorm_2,0.015517053932509482,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.3/post_layernorm_2,0.01666400696562134,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.4/post_layernorm_2,0.019797354102860588,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.5/post_layernorm_2,0.019009193670346407,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_2,4.0,blocks.6/post_layernorm_2,0.020151669726721333,83.748,96.858,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
