site,sigma_threshold,site_identifier,pct_zeroed,top1_accuracy,top5_accuracy,baseline_top1,baseline_top5,is_random,granularity,ablation_mode,cls_entropy,patch_entropy,baseline_cls_entropy,baseline_patch_entropy
pre_gelu,3.5,blocks.0/pre_gelu,0.11622123160713892,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.1/pre_gelu,0.12420570495639258,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.10/pre_gelu,0.14840900834210835,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.11/pre_gelu,0.3967342124124811,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.2/pre_gelu,0.05814707396807042,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.3/pre_gelu,0.08460517937857302,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.4/pre_gelu,0.08929039879589323,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.5/pre_gelu,0.1118182724454458,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.6/pre_gelu,0.1047048554978197,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.7/pre_gelu,0.17317199952022475,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.8/pre_gelu,0.07540705030973835,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.9/pre_gelu,0.06128071157030381,84.76,97.46,84.76,97.48,True,global,outlier,[],[],[],[]
pre_softmax,2.5,blocks.0/pre_softmax,2.0820197560320235,57.17,79.64,84.76,97.48,False,global,outlier,"[4.941638913124231, 3.034343194050394, 2.887801943311266, 4.779943268769865, 3.0979326014306134, 3.056379711552031, 2.6888164699457255, 2.2626975812729757, 2.5839436494620744, 3.3238464890012316, 4.766995645632409, 1.890871267409841]","[2.7935348285990917, 3.1163149912645864, 3.7840404009363455, 3.6954949296963444, 4.526187635531091, 2.3914442882416354, 2.3559249844520713, 3.6100208242987373, 3.447136569174991, 3.848388465346804, 4.478933307015971, 2.8040700019544857]","[0.022252973228408274, 3.0337131995304376, 2.887111108014538, 4.779978861474687, 3.097868510871936, 3.0556871951765316, 2.68862111705124, 2.2546704665870423, 2.583288780443228, 3.323179451523313, 2.1358507332528474, 1.890278411518996]","[1.303843916912468, 3.0342791234853315, 3.782755304328763, 2.3307933444276148, 4.5268286959901145, 2.387280265216438, 1.18778220962213, 3.6062678970025512, 3.381984168227838, 2.0920745864556762, 3.7564646300023914, 1.5304945750956633]"
pre_softmax,2.5,blocks.1/pre_softmax,0.9978513657500979,57.17,79.64,84.76,97.48,False,global,outlier,"[3.270317358575809, 3.9518412784406336, 1.716215036477253, 1.5579434246014638, 3.8112433002253248, 0.5692651089589307, 4.019780666205533, 4.757139855888998, 2.6683484581625385, 4.833623965075062, 3.23314207070952, 3.311421190857128]","[3.38695900151684, 3.4869400619701216, 2.769337880383631, 3.9700299053435115, 4.211465999578974, 4.262606058910394, 3.9795961547049745, 4.710842618517056, 3.238743004525543, 4.099211082337009, 3.718377596253802, 4.67008333752869]","[2.94342739111299, 3.2472480862003983, 0.7810966421844093, 0.23361103065833924, 3.0805585581785553, 0.684684044995885, 2.3993945956989458, 4.336800511475581, 2.4796431049419816, 4.861725749483534, 1.0010306911104043, 1.7644493549492708]","[3.7583151088169644, 3.448540727638712, 2.325753125498246, 3.0778973871970665, 3.859739738121811, 4.0659232102997445, 4.029002400051818, 4.263462175143495, 2.959209335140306, 4.4474955078125, 0.4145976465964804, 3.0408741529815053]"
pre_softmax,2.5,blocks.10/pre_softmax,2.222831381164539,57.17,79.64,84.76,97.48,False,global,outlier,"[4.255359115114637, 4.538849933891539, 4.183644650088754, 4.597650819523319, 4.020363347545551, 4.275078166062665, 3.830787538722822, 4.1319668763762065, 4.408080179979847, 4.276456738733183, 4.255084620919197, 4.155870057974651]","[4.33562768948306, 3.4186377889791113, 3.1279665208925866, 3.893960286097921, 3.219474251862544, 3.0141591266462, 2.613468112459608, 3.1336700521456966, 3.193712485064367, 3.188341254641296, 3.151474703649047, 2.8572695467882094]","[4.052810240703024, 4.1288529444652, 3.874268668472387, 3.9183709727730722, 3.548486917641512, 3.920125249085153, 3.6328029435151703, 3.673042777237619, 3.693815700567452, 3.7258769159863707, 3.787746664824759, 3.839615071655079]","[3.9675183459223535, 3.280526258071588, 3.1452574826610333, 4.144951411033163, 2.9253717150629783, 2.959829469268176, 2.726088773018973, 2.952134564831792, 2.987698282047194, 2.8555967793367345, 2.698611944953763, 2.7688424645248726]"
