site,sigma_threshold,site_identifier,pct_zeroed,top1_accuracy,top5_accuracy,baseline_top1,baseline_top5,is_random,granularity,ablation_mode,cls_entropy,patch_entropy,baseline_cls_entropy,baseline_patch_entropy
pre_softmax,3.0,blocks.10/pre_softmax,0.6861026220877838,74.47,92.13,84.76,97.48,False,global,outlier,"[4.230683934157062, 4.417828022294743, 4.117489899799323, 4.444667457774946, 3.884343170056677, 4.181511411241665, 3.808904556711768, 3.9918736014396523, 4.242684880639337, 4.0847049700986044, 4.111078976066249, 4.039630718291945]","[4.239840127859905, 3.272940102656176, 3.0727747823022735, 4.037994466769468, 3.049037023714394, 2.960905614172577, 2.520096112208761, 2.9858063269572654, 3.1288888910014157, 2.9686112798702946, 2.8603764704078625, 2.7158553964772802]","[4.052810240703024, 4.1288529444652, 3.874268668472387, 3.9183709727730722, 3.548486917641512, 3.920125249085153, 3.6328029435151703, 3.673042777237619, 3.693815700567452, 3.7258769159863707, 3.787746664824759, 3.839615071655079]","[3.9675183459223535, 3.280526258071588, 3.1452574826610333, 4.144951411033163, 2.9253717150629783, 2.959829469268176, 2.726088773018973, 2.952134564831792, 2.987698282047194, 2.8555967793367345, 2.698611944953763, 2.7688424645248726]"
pre_softmax,3.0,blocks.11/pre_softmax,0.11979900256012845,74.47,92.13,84.76,97.48,False,global,outlier,"[4.097133205195141, 4.025130384287257, 3.8498350222399282, 4.115676290670018, 3.7894559468433355, 3.755896000345801, 4.020854872503098, 4.2391676447194095, 3.946056637794349, 4.310776106111563, 3.846688208306671, 4.030568491881061]","[3.9466864273046993, 3.717286017290346, 3.7467912291265595, 3.8816261716709017, 3.6974041841592, 3.573986534859724, 3.8010111158820474, 3.939118710293132, 3.9379793868702686, 3.8797646176283527, 3.7291622268166513, 3.937205911441973]","[3.4304833548843483, 3.6978632948201176, 2.96703469221759, 3.6809405688267605, 3.0666249284319056, 3.2535830333734013, 3.7763618921778006, 3.86973172388259, 3.1207125763984243, 4.095989491529526, 3.166675980683345, 3.5063653933774135]","[3.4547177584901148, 3.3810533372528697, 3.129751459363042, 3.5070694943797833, 3.1515618607501596, 3.236690774473852, 3.5388800053810585, 3.4843187250876912, 3.4135493951291456, 3.5209457683952485, 3.233821732003348, 3.4266423529177295]"
pre_softmax,3.0,blocks.2/pre_softmax,1.1729248099408711,74.47,92.13,84.76,97.48,False,global,outlier,"[4.219245154386873, 3.1438450676620384, 1.8870041385577743, 2.5883262445972224, 2.6565204304494676, 3.5996527018820403, 1.3553639004944236, 3.0659163985282754, 0.22937935761585357, 2.9368335942553867, 2.411238515452974, 2.6507055607570966]","[4.620693786888365, 4.36151019782777, 3.617820729115966, 1.7989801715134055, 4.248656831729185, 3.6557568455957306, 1.7957606300426896, 3.711970756008367, 3.8224074035693127, 4.755856756951399, 3.52513205625449, 3.5201399174465497]","[3.919829333663746, 2.684632603529912, 1.4356837485246599, 1.8662722786520696, 1.9629651695300059, 2.7576829855609093, 0.7061813477497951, 2.431604382338797, 0.14164559543132782, 2.4448072226943482, 2.09847186325462, 2.553197300358183]","[4.43588769132653, 4.046656570372289, 3.232362244897959, 0.6907443990902025, 3.960930483697385, 3.3488221026985014, 0.5890707872040418, 3.3852729188257333, 3.6373136220503826, 4.595097898397641, 2.869034704838967, 3.189824738420759]"
pre_softmax,3.0,blocks.3/pre_softmax,0.8102330916033239,74.47,92.13,84.76,97.48,False,global,outlier,"[2.0863887884054972, 2.9432543159290483, 4.7817999845857075, 1.7621192142462274, 0.8524094053134796, 2.9144453334200913, 4.8282929226091715, 4.340211825765622, 1.6080811555218544, 4.906164706892269, 3.6339229201055634, 4.18698988750482]","[3.3801225719937853, 3.2898046894437947, 4.704539031739447, 3.10511846603102, 2.164361918807789, 4.1471497298805575, 4.7999628395031975, 3.954357030285392, 2.9557174451791557, 4.86110988544051, 4.092389747595331, 4.265853818055171]","[1.7416588660258396, 2.420114180085006, 4.90875974582259, 1.2712849796197976, 0.67510353987384, 3.291239935881013, 1.35270139290269, 4.237406581830067, 1.2013807129708065, 4.816598172400408, 3.2414304891209693, 4.233499930922393]","[3.02303177863919, 0.7670979404994419, 4.678144312021684, 2.208791544762436, 1.2968954127720425, 3.852074664182079, 4.743957028260523, 3.6886295659279336, 2.3790486798967634, 4.800488246372768, 3.799088619559152, 4.075721581533004]"
pre_softmax,3.0,blocks.4/pre_softmax,0.32267829115579655,74.47,92.13,84.76,97.48,False,global,outlier,"[4.516828485355256, 2.6001328495657368, 1.5766772411431476, 1.810715689021311, 5.047022421648548, 2.0342147745144596, 2.860365343701308, 2.8722196794619226, 5.020811378576194, 1.8284480313586582, 1.2538847536038442, 3.077851125389148]","[4.454517407022464, 3.398748895924562, 3.9120232724839714, 3.863974445185084, 4.866437757091158, 2.266478222646531, 3.8038637061027964, 2.992945104647594, 4.130686653647453, 3.1776140905489587, 4.309804403098526, 4.8163281307098975]","[4.646766577556634, 2.205804376845147, 1.4699255440645158, 2.0173042412776097, 5.053335350789841, 1.947357617366086, 2.795192981221873, 2.5086158248269634, 0.6123600772991302, 1.3707202255346214, 0.5699829136490062, 2.825006788703287]","[4.335361801458864, 2.5439311363998725, 3.384789105847417, 3.3750206901705995, 4.927945066864637, 2.1092357122927297, 3.5550872947225765, 2.2050875191824777, 3.834128914221939, 2.56549767319037, 4.103316478495695, 4.815592857142857]"
pre_softmax,3.0,blocks.5/pre_softmax,0.2823261867401896,74.47,92.13,84.76,97.48,False,global,outlier,"[3.109554202693283, 4.198267493278357, 4.1631781735997295, 4.261881387917099, 5.056132808612411, 3.280263428475447, 3.9533242602257213, 3.274229007162106, 1.782961682149559, 4.713629342947796, 5.009786882218282, 4.602043570986219]","[4.828725158788596, 4.037988211698593, 4.249380719130206, 3.9283033009547337, 3.8523092436942323, 3.8374442887154356, 4.584272809848664, 3.928550958633423, 3.519242646587882, 3.8350125892906433, 3.7829608765377363, 4.4351744894768785]","[3.2684888019683256, 4.439583763195451, 4.170081496998003, 4.3368654342214015, 1.8033793906497348, 2.5040803456762033, 3.924146668926166, 3.032408580658542, 1.6417375241115595, 1.9301914849858375, 1.2060775984624388, 4.605443741865219]","[4.777492461535395, 3.80985666404257, 3.8988679049744897, 3.5731473129583864, 3.5143194325972575, 3.4943687001753827, 4.532732932079082, 3.6542801688058035, 2.8460219477439415, 3.50159215361926, 3.103717032047194, 4.347462091438138]"
pre_softmax,3.0,blocks.6/pre_softmax,0.4771163755327843,74.47,92.13,84.76,97.48,False,global,outlier,"[2.567828883031371, 4.832336790242772, 2.0251043670496363, 3.9800973181511945, 3.4144968622049707, 2.8336245694737525, 4.568060048826181, 3.2276983367409677, 4.683998305326814, 2.8223184840694353, 4.747499386975719, 3.4750922561451127]","[4.276546791100958, 4.754063691303229, 3.6137234132001352, 4.706485933558956, 4.423424672169291, 3.692864185685565, 3.9375151266717605, 3.8824885362272807, 4.543258979821661, 3.8032873663932656, 4.473896145061323, 4.344858713210768]","[2.8947340728371005, 4.715524922510621, 2.1561897955123026, 3.9705151585256977, 3.7294117979183317, 2.771262682167588, 1.6541063018665192, 3.3444550447403247, 4.572496781683272, 3.126217334893099, 0.7995861616863567, 3.52688727409217]","[3.9663357775629784, 4.681638508450255, 3.2322397052375638, 4.619285313695791, 4.2507714654416455, 3.1695349998007014, 3.6582143335459185, 3.5912102838010203, 4.477438818359375, 3.292901197783801, 4.203213445671238, 4.139034280333227]"
pre_softmax,3.0,blocks.7/pre_softmax,0.36516197820662694,74.47,92.13,84.76,97.48,False,global,outlier,"[3.055721814465371, 3.6124983107208446, 4.040618843333736, 3.812671132907746, 4.3084918799673675, 3.510320071202175, 4.041588866786593, 3.920355763404992, 2.516125258366773, 3.163183953352035, 4.481292129322222, 4.372379791964391]","[3.640215972426591, 3.5997107727512434, 3.9384054439083025, 3.8346264423078793, 3.8129949600073942, 3.5423654371006474, 3.800199409958663, 4.257552945689791, 4.734641448707338, 3.807765274290826, 3.9789610713910144, 4.613174329138106]","[3.2669578281937133, 3.7933631915195734, 3.9414656253377345, 3.636259454071142, 4.238595388497517, 3.697810829065408, 3.7997791524146014, 3.955830768415123, 2.621477623654019, 3.265009518641575, 4.087858124143758, 3.849147170971913]","[3.2962369987643494, 3.2737809934032205, 3.656525737404337, 3.6132111552335777, 3.6340934929049746, 3.134387002750319, 3.378657238022162, 4.1215644476442925, 4.661457575833068, 3.5019546625876914, 3.6292230164819834, 4.601489267777423]"
pre_softmax,3.0,blocks.8/pre_softmax,0.22135849057394227,74.47,92.13,84.76,97.48,False,global,outlier,"[3.7359297214799625, 4.149798906532822, 3.895233659987237, 4.137243598889393, 4.156988757431128, 4.067641243053849, 3.800624060782657, 3.8444815016096565, 3.5707634467228204, 4.002795331797023, 4.119956737870623, 3.590246610580736]","[3.591030389639982, 3.789533384286674, 3.4526515265179287, 3.69012694753659, 3.6008301920192256, 3.497869962339948, 3.806157440136952, 3.4885159495529856, 3.8300065948705004, 3.4913651943206787, 4.039900968029241, 3.3846342776231704]","[3.524106347636812, 3.5613635710090588, 3.585639810865852, 3.5507602843509356, 3.547525972317738, 3.640344988768268, 3.443076993249784, 3.684011210301879, 3.172347547142369, 3.439068716802415, 3.560515613312934, 3.2569597055957575]","[3.3473403041294643, 3.4549686508490116, 3.1903454554966517, 3.5038147884446746, 3.2712126943160076, 3.222867646882972, 3.6139945422114157, 3.2383040308115434, 3.608371636340083, 3.153544333446269, 3.8665071154536035, 3.165316578643176]"
pre_softmax,3.0,blocks.9/pre_softmax,0.43235726618937625,74.47,92.13,84.76,97.48,False,global,outlier,"[2.69437715961675, 3.8815744105418015, 4.110527970988279, 4.092482616946955, 3.882849556625269, 3.8554424313223286, 4.124867032287987, 4.168424913078357, 3.6967603401014, 4.160012141914125, 3.764257572259113, 4.192361530984283]","[4.246029064154169, 3.0899153363173175, 3.525175595739085, 3.235242913483055, 3.084817441405764, 3.263119358925303, 3.151433296264357, 3.4704815217643787, 4.102253427930698, 3.850551925647031, 2.917279433292948, 3.385755285335954]","[1.4815152260907896, 3.498543031656059, 3.7211123545458364, 3.7368847640456666, 3.442197579487114, 3.3785453829795693, 3.8026024095571724, 3.655324981470776, 3.1528107634015905, 3.3932944969007166, 3.547795468834555, 3.608562272065764]","[3.9858945262675385, 2.8943076949139033, 3.2577350944674746, 2.9933548449457907, 2.849610446229273, 3.1119946852080678, 2.983671746452487, 3.1144708391462053, 4.177701384626116, 3.766848744917889, 2.8764629813058034, 3.0787529167330994]"
